Interval,Transfer,Bandwidth
1172,3.12,26.2
1173,3.88,32.5
1174,3.88,32.5
1175,3.88,32.5
1176,4,33.6
1177,3.88,32.5
1178,3.88,32.5
1179,3.88,32.5
1180,3.12,26.2
1181,4.25,35.7
1182,4,33.6
1183,3,25.2
1184,3.88,32.5
1185,4,33.6
1186,4,33.6
1187,3.88,32.5
1188,3.88,32.5
1189,3.12,26.2
1190,3.88,32.5
1191,3.88,32.5
1192,4,33.6
1193,3.12,26.2
1194,4.75,39.8
1195,3.12,26.2
1196,4,33.6
1197,3.88,32.5
1198,3.88,32.5
1199,3.88,32.5
1200,3.88,32.5
1201,3.12,26.2
1202,3.88,32.5
1203,4,33.6
1204,3.88,32.5
1205,3.88,32.5
1206,4,33.6
1207,3.88,32.5
1208,3.5,29.4
1209,3.88,32.5
1210,3.88,32.5
1211,3.88,32.5
1212,3.12,26.2
1213,4.25,35.7
1214,3.88,32.5
1215,3.88,32.5
1216,3.12,26.2
1217,3.88,32.5
1218,3.88,32.5
1219,4.25,35.7
1220,3.12,26.2
1221,3.88,32.5
1222,3.88,32.5
1223,3.88,32.5
1224,3.62,30.4
1225,3.88,32.5
1226,3.88,32.5
1227,3.88,32.5
1228,3.88,32.5
1229,3.5,29.4
1230,3.88,32.5
1231,3.88,32.5
1232,3.88,32.5
1233,3.88,32.5
1234,3.5,29.4
1235,4,33.6
1236,3.88,32.5
1237,3.88,32.5
1238,3.88,32.5
1239,3.12,26.2
1240,4.25,35.7
1241,3.88,32.5
1242,3.12,26.2
1243,3.88,32.5
1244,3.88,32.5
1245,4.25,35.7
1246,3.12,26.2
1247,4,33.6
1248,3.88,32.5
1249,3.88,32.5
1250,3.88,32.5
1251,3.88,32.5
1252,3.38,28.3
1253,3.88,32.5
1254,3.88,32.5
1255,3.88,32.5
1256,3.88,32.5
1257,3.88,32.5
1258,3.88,32.5
1259,3.12,26.2
1260,3.88,32.5
1261,3.88,32.5
1262,3.88,32.5
1263,3.5,29.4
1264,4,33.6
1265,3.88,32.5
1266,3.88,32.5
1267,3.88,32.5
1268,3.5,29.4
1269,3.88,32.5
1270,3.88,32.5
1271,3.88,32.5
1272,3.88,32.5
1273,3.88,32.5
1274,3.12,26.2
1275,3.88,32.5
1276,4.25,35.7
1277,3.88,32.5
1278,3.12,26.2
1279,3.88,32.5
1280,3.88,32.5
1281,4.38,36.7
1282,3,25.2
1283,4,33.6
1284,3.88,32.5
1285,3.88,32.5
1286,3.12,26.2
1287,4.25,35.7
1288,3.88,32.5
1289,3.88,32.5
1290,3.88,32.5
1291,3.88,32.5
1292,3.5,29.4
1293,3.88,32.5
1294,3.88,32.5
1295,4,33.6
1296,3.88,32.5
1297,3,25.2
1298,4,33.6
1299,3.88,32.5
1300,4.25,35.7
1301,3,25.2
1302,3.88,32.5
1303,4,33.6
1304,3.88,32.5
1305,3.5,29.4
1306,3.88,32.5
1307,3.88,32.5
1308,3.88,32.5
1309,3.88,32.5
1310,3.5,29.4
1311,3.88,32.5
1312,3.88,32.5
1313,3.88,32.5
1314,4,33.6
1315,3.88,32.5
1316,3.88,32.5
1317,3,25.2
1318,4.25,35.7
1319,3.88,32.5
1320,4,33.6
1321,3,25.2
1322,3.88,32.5
1323,4.38,36.7
1324,3.12,26.2
1325,3.88,32.5
1326,3.88,32.5
1327,3.88,32.5
1328,3.12,26.2
1329,4.25,35.7
1330,3.88,32.5
1331,3.88,32.5
1332,3.88,32.5
1333,3.88,32.5
1334,4,33.6
1335,3.88,32.5
1336,3.38,28.3
1337,3.88,32.5
1338,3.88,32.5
1339,4,33.6
1340,3,25.2
1341,3.88,32.5
1342,4.38,36.7
1343,3.88,32.5
1344,3.12,26.2
1345,3.88,32.5
1346,3.88,32.5
1347,4.25,35.7
1348,3.12,26.2
1349,3.88,32.5
1350,3.88,32.5
1351,3.88,32.5
1352,3.88,32.5
1353,3.88,32.5
1354,4,33.6
1355,3.38,28.3
1356,3.88,32.5
1357,3.88,32.5
1358,3.88,32.5
1359,4,33.6
1360,3.5,29.4
1361,3.88,32.5
1362,3.88,32.5
1363,3.12,26.2
1364,3.88,32.5
1365,4.25,35.7
1366,3.88,32.5
1367,3.12,26.2
1368,3.88,32.5
1369,3.88,32.5
1370,3.12,26.2
1371,4.25,35.7
1372,4,33.6
1373,3.88,32.5
1374,3.88,32.5
1375,3.88,32.5
1376,3.88,32.5
1377,3.88,32.5
1378,3.5,29.4
1379,3.88,32.5
1380,3.88,32.5
1381,3.88,32.5
1382,3.88,32.5
1383,3.12,26.2
1384,4.25,35.7
1385,3.88,32.5
1386,3.25,27.3
1387,3.88,32.5
1388,3.88,32.5
1389,3.88,32.5
1390,4.12,34.6
1391,3.88,32.5
1392,3.12,26.2
1393,3.88,32.5
1394,3.88,32.5
1395,3.88,32.5
1396,3.88,32.5
1397,3.88,32.5
1398,3.25,27.3
1399,3.88,32.5
1400,4.12,34.6
1401,3.88,32.5
1402,3.88,32.5
1403,3.12,26.2
1404,3.88,32.5
1405,3.88,32.5
