Interval,Transfer,Bandwidth
1546,53.4,448
1547,53.5,449
1548,52.9,444
1549,52.5,440
1550,54.4,456
1551,52.5,440
1552,54,453
1553,52.2,438
1554,53.9,452
1555,52.5,440
1556,54,453
1557,53.2,447
1558,53.2,447
1559,52.9,444
1560,53.4,448
1561,53.1,446
1562,54.1,454
1563,53.2,447
1564,53.1,446
1565,52.4,439
1566,53.4,448
1567,54,453
1568,53.1,446
1569,53.4,448
1570,52.9,444
1571,53.8,451
1572,53.1,446
1573,53.4,448
1574,53.6,450
1575,52.9,444
1576,53.1,446
1577,53.5,449
1578,53,445
1579,53.4,448
1580,53.9,452
1581,53.1,446
1582,52.5,440
1583,53.8,451
1584,52.6,441
1585,53.4,448
1586,54,453
1587,52.9,444
1588,53.1,446
1589,53.1,446
1590,53.6,450
1591,53.8,451
1592,52.1,437
1593,54.5,457
1594,52.8,442
1595,53.6,450
1596,52.8,442
1597,52.9,444
1598,53.1,446
1599,54.5,457
1600,52.5,440
1601,52.9,444
1602,53.4,448
1603,53.5,449
1604,53.6,450
1605,52.8,442
1606,54.1,454
1607,52.9,444
1608,52.6,441
1609,53.2,447
1610,54.2,455
1611,52.9,444
1612,53.1,446
1613,53.1,446
1614,53.5,449
1615,53.1,446
1616,53,445
1617,53.4,448
1618,53.6,450
1619,53,445
1620,53.2,447
1621,53.2,447
1622,53,445
1623,53.4,448
1624,53.8,451
1625,53.6,450
1626,53.5,449
1627,52.9,444
1628,53.4,448
1629,52.9,444
1630,53.8,451
1631,52.4,439
1632,53.5,449
1633,53.4,448
1634,53.2,447
1635,53,445
1636,53.5,449
1637,53.4,448
1638,53,445
1639,53.2,447
1640,53.9,452
1641,53.9,452
1642,53,445
1643,53,445
1644,53.5,449
1645,52.8,442
1646,53.2,447
1647,52.9,444
1648,53.5,449
1649,53.1,446
1650,54.4,456
1651,52.2,438
1652,54,453
1653,52.9,444
1654,52.9,444
1655,53.9,452
1656,52.6,441
1657,53.2,447
1658,54.2,455
1659,53.4,448
1660,52.1,437
1661,54,453
1662,53.4,448
1663,53.6,450
1664,52.9,444
1665,53.4,448
1666,53.5,449
1667,52.9,444
1668,53,445
1669,53.5,449
1670,53.5,449
1671,53.4,448
1672,52.9,444
1673,53.8,451
1674,53.4,448
1675,52.2,438
1676,53.4,448
1677,53.9,452
1678,52.8,442
1679,53.1,446
1680,53.5,449
1681,53.9,452
1682,52.2,438
1683,54.6,458
1684,52.2,438
1685,53.9,452
1686,53.2,447
1687,52.5,440
1688,54.2,455
1689,52.5,440
1690,53,445
1691,54.5,457
1692,53.2,447
1693,52.5,440
1694,53.1,446
1695,53.1,446
1696,54.4,456
1697,53.2,447
1698,53,445
1699,53.2,447
1700,53.2,447
1701,52.8,442
1702,53.5,449
1703,52.8,442
1704,53.2,447
1705,53.4,448
1706,53.5,449
1707,53.5,449
1708,53.8,451
1709,52.6,441
1710,52.9,444
