Interval,Transfer,Bandwidth
1090,53.9,452
1091,52.6,441
1092,53.9,452
1093,53.2,447
1094,52.2,438
1095,54.4,456
1096,52.4,439
1097,53.1,446
1098,53.9,452
1099,53.4,448
1100,52.8,442
1101,53.2,447
1102,53.4,448
1103,53.9,452
1104,52.4,439
1105,53.6,450
1106,53.1,446
1107,53.6,450
1108,53.4,448
1109,53.2,447
1110,53.6,450
1111,53.2,447
1112,52.5,440
1113,53.4,448
1114,53,445
1115,54.1,454
1116,53,445
1117,53.6,450
1118,52.9,444
1119,53,445
1120,53.8,451
1121,53.2,447
1122,53.4,448
1123,53.5,449
1124,52.6,441
1125,53,445
1126,54.4,456
1127,52.8,442
1128,52.6,441
1129,54.2,455
1130,53.2,447
1131,53,445
1132,52.9,444
1133,53.4,448
1134,53.1,446
1135,54.1,454
1136,53.1,446
1137,53,445
1138,53.9,452
1139,51.5,432
1140,55,461
1141,52.5,440
1142,53.5,449
1143,52.6,441
1144,54.1,454
1145,52.5,440
1146,54,453
1147,53.4,448
1148,53,445
1149,53.1,446
1150,53.4,448
1151,53,445
1152,53.5,449
1153,53.6,450
1154,53.2,447
1155,52.2,438
1156,54.1,454
1157,53.2,447
1158,53.8,451
1159,52.4,439
1160,53.2,447
1161,53.4,448
1162,53,445
1163,54.2,455
1164,52.8,442
1165,53,445
1166,53.9,452
1167,53.2,447
1168,53.1,446
1169,53.2,447
1170,53,445
1171,54,453
1172,52.9,444
1173,52.8,442
1174,54.2,455
1175,53.2,447
1176,52.2,438
1177,53.6,450
1178,53.2,447
1179,53.4,448
1180,53.4,448
1181,52.8,442
1182,53.9,452
1183,53.5,449
1184,53,445
1185,53.4,448
1186,53,445
1187,53.1,446
1188,53,445
1189,54.2,455
1190,53.4,448
1191,52.4,439
1192,54.1,454
1193,53.4,448
1194,52.5,440
1195,53.5,449
1196,53.2,447
1197,53.5,449
1198,53,445
1199,52.9,444
1200,54.1,454
1201,52.9,444
1202,53,445
1203,53.1,446
1204,53.5,449
1205,53.2,447
1206,53.4,448
1207,53.5,449
1208,53.2,447
1209,53.8,451
1210,52.6,441
1211,53.4,448
1212,52.9,444
1213,53,445
1214,53.6,450
1215,54,453
1216,52.9,444
1217,53.6,450
1218,53.4,448
1219,53.2,447
1220,52.2,438
1221,53.2,447
1222,53.6,450
1223,54.1,454
1224,52.4,439
1225,53.5,449
1226,53.9,452
1227,52.5,440
1228,53.1,446
1229,53.1,446
1230,54.1,454
1231,53.5,449
1232,52.4,439
1233,53.6,450
1234,53.6,450
1235,53.1,446
1236,53.5,449
1237,53.2,447
1238,53.1,446
1239,52.8,442
1240,54,453
1241,52.4,439
1242,53.8,451
1243,53.8,451
1244,52.6,441
1245,53,445
1246,53,445
